"CellId","AltFreq","AltPos","PairId","MinMax_Median","MinMax_Mode1","MinMax_Mode2","MinMax_ModeDen1","MinMax_ModeDen2","MinMax_Dec1Prob","MinMax_Dec2Prob","MinMax_Dec3Prob","MinMax_Dec4Prob","MinMax_Dec5Prob","MinMax_Dec6Prob","MinMax_Dec7Prob","MinMax_Dec8Prob","MinMax_Dec9Prob","MinMax_Dec10Prob","LS75_Median","LS125_Median","LS200_Median","LS300_Median","LS500_Median","Alpha_bar_median","Alpha_bar_Mode1","Alpha_bar_Mode2","Alpha_bar_ModeDen1","Alpha_bar_ModeDen2","Alpha_bar_Dec1Prob","Alpha_bar_Dec2Prob","Alpha_bar_Dec3Prob","Alpha_bar_Dec4Prob","Alpha_bar_Dec5Prob","Alpha_bar_Dec6Prob","Alpha_bar_Dec7Prob","Alpha_bar_Dec8Prob","Alpha_bar_Dec9Prob","Alpha_bar_Dec10Prob","Switch_0.2Mean","Switch_0.4Mean","Switch_0.6Mean"
"YKIC111011_2Loc_DoubleSound",500,-6,NA,0.1650252619607,0.0775691506957364,0.751997233322279,2.64770897703893,0.115602942776302,0.37,0.26,0.09,0.13,0.07,0.05,0.01,0.02,0,0,0.0083150339112727,0.0100896456730059,0.0895909977922584,0.296864039249444,0.0246874232898766,0.751882515514753,0.762953466004805,0.1433377631127,3.79917977470165,0.84382908739239,0,0.125,0.0625,0.0625,0,0.114583333333333,0.0104166666666667,0.588541666666667,0.0364583333333333,0,0.48,0.17,0.04
"YKIC111011_2Loc_DoubleSound",1100,6,NA,0.0879872912865505,0.0259431292122067,0.574714860245168,3.34284075699367,0.426393794590378,0.53,0.16,0.08,0.06,0.04,0.04,0.04,0.02,0.03,0,0.0347371740786116,0.0102587491238908,0.0460493469077066,0.242334688147302,0.0462604058173502,0.108831360362457,0.0526338857296779,0.272636895089137,3.99687477668643,2.08521514800411,0.472222222222222,0.0833333333333333,0.240740740740741,0.0833333333333333,0.0740740740740741,0.0462962962962963,0,0,0,0,0.44,0.24,0.1
"PSIC090910Loc_DoubleSound",903,-6,NA,0.283716386350521,0.106937506035845,NA,1.65607523347016,NA,0.23,0.15,0.15,0.12,0.12,0.07,0.07,0.08,0.01,0,0.0443051188875319,0.0258145496710328,0.0586522753534536,0.0295190033749071,0.0598106024869632,0.409542423390083,0.43064256023668,0.241228535838198,3.85120969363006,2.66196309443353,0,0.0178571428571429,0.267857142857143,0.178571428571429,0.375,0.160714285714286,0,0,0,0,1.04,0.46,0.2
"YKIC102711Loc_DoubleSound",609,-6,NA,0.0679065070927589,0.045566446329232,0.420004332493823,5.04027109160155,0.306846068154872,0.58,0.18,0.12,0.03,0.03,0.03,0.01,0.01,0.01,0,0.0978182301761978,0.00152544114004715,0.0222352708814131,0.0261210676587792,0.466231873016867,0.929273262630116,0.946658267815315,0.631876988403463,9.78187886965741,0.948216163011373,0,0,0,0,0.0294117647058824,0.017156862745098,0.0857843137254902,0.0514705882352941,0.17156862745098,0.644607843137255,0.35,0.12,0.05
"YKIC140516Loc_DoubleSound",500,24,1,0.264877176933825,0.170361511986322,0.632260030933691,1.95080895574685,0.695572840752463,0.16,0.25,0.14,0.15,0.08,0.07,0.06,0.07,0.01,0.01,0.00846980327004142,0.00429845460056792,0.0211412082061297,0.113150411840966,0.334635065493993,0.261875883508591,0.23197744928841,0.384934240680043,5.14377663380669,2.65072990890545,0,0.154545454545455,0.493181818181818,0.238636363636364,0.113636363636364,0,0,0,0,0,0.92,0.4,0.17
"YKIC111111_2Loc_DoubleSound",1100,-6,NA,0.093109014231342,0.0442086003766683,0.844808841827304,3.32518900406406,0.143405848371295,0.51,0.16,0.12,0.07,0.08,0.03,0,0.01,0.02,0,0.0403926465159188,0.0263534564420657,0.013056449326559,0.0567639270844378,0.0611672885701738,0.751915109952015,0.864977504259837,0.651891018986937,4.12261449676187,3.23637256184211,0,0,0,0,0,0.075,0.325,0.2,0.4,0,0.49,0.18,0.04
"PSIC091010Loc_DoubleSound",609,24,NA,0.0693003615219945,0.0438734037580712,0.760279671853227,3.37336506537231,0.389763543037517,0.58,0.11,0.06,0.08,0.03,0.03,0.05,0.03,0.03,0,0.0859248475022365,0.0084067390891569,0.0112244463193329,0.0807425221325741,0.0804627630724226,0.0966456081294411,0.0838181756426281,0.752307746806425,3.25515449356359,0.979555173697859,0.50297619047619,0.211309523809524,0,0,0,0.0714285714285714,0.0178571428571429,0.172619047619048,0.0238095238095238,0,0.54,0.29,0.16
"PSIC111910Loc_DoubleSound",609,-6,NA,0.271184135348996,0.264859038877002,NA,1.91927956565522,NA,0.22,0.18,0.19,0.17,0.07,0.08,0.05,0.03,0.01,0,0.0151968463609684,0.0295336892368654,0.0143445117807383,0.142114673070331,0.0713482553723834,0.628595046412346,0.594625245663964,0.811995458389592,3.71297719067865,1.61866867701972,0,0,0,0,0.0659722222222222,0.305555555555556,0.270833333333333,0.128472222222222,0.163194444444444,0.0659722222222222,0.86,0.32,0.12
"PSIC091510Loc_DoubleSound",903,-24,NA,0.145164827155962,0.0579740011809587,0.679494328954533,2.33161619715902,0.478405352716747,0.41,0.19,0.11,0.09,0.05,0.02,0.04,0.06,0.02,0.01,0.00859005845382327,0.288310728880154,0.01987710065953,0.0234924774850404,0.0532900567273757,0.295769443245876,0.0898744671021787,0.798682277505275,1.94740642072654,1.24205625005853,0.285714285714286,0.174603174603175,0.0416666666666667,0.0972222222222222,0.0317460317460317,0.0694444444444444,0.0138888888888889,0.132936507936508,0.152777777777778,0,0.62,0.28,0.15
"YKIC140121Loc_DoubleSound",500,6,1,0.155026192719419,0.0600053787271421,0.504990036901256,2.03894936663124,0.664611393601187,0.41,0.15,0.11,0.06,0.03,0.1,0.04,0.02,0.07,0.01,0.0212530651409783,0.0314112393326468,0.0147143122412514,0.151981123851393,0.0623941385725855,0.126480779013191,0.0570889837407227,0.696147910959023,2.72076731648909,0.632523593918322,0.5,0.0654761904761905,0.116071428571429,0.0625,0.0446428571428571,0.0148809523809524,0.068452380952381,0.0446428571428571,0.0744047619047619,0.00892857142857143,0.78,0.43,0.19
"PSIC091610Loc_DoubleSound",1100,-6,NA,0.21320615917825,0.0670265402785075,0.264053343065969,2.07822312877602,1.67737485624938,0.33,0.14,0.2,0.16,0.08,0.02,0.03,0.02,0.02,0,0.0124540684037546,0.0451494843963308,0.0214430816970329,0.0897709205853377,0.0397462871431619,0.17886870709301,0.152881929634823,0.389501739233761,3.46457107958756,1.26139445165875,0,0.529761904761905,0.0416666666666667,0.142857142857143,0.142857142857143,0,0.142857142857143,0,0,0,0.73,0.23,0.07
"PSIC031711Loc_DoubleSound",903,-6,NA,0.261100131528338,0.0991457147731529,NA,1.50438023362433,NA,0.29,0.1,0.14,0.11,0.12,0.04,0.07,0.07,0.03,0.03,0.0287718221934175,0.0544489084368604,0.193762105724644,0.0387296515794452,0.0619199697577533,0.583760096036104,0.598004394722612,0.847535801823986,1.56317992591873,1.43979007301165,0,0.0178571428571429,0.125,0.142857142857143,0.142857142857143,0.113095238095238,0.172619047619048,0.0476190476190476,0.238095238095238,0,0.9,0.46,0.28
"PSIC092110Loc_DoubleSound",609,24,NA,0.0415201316948402,0.0258946703918099,0.453501817008393,7.53027831664593,0.569568379699751,0.71,0.08,0.04,0.03,0.06,0.01,0.01,0.04,0.02,0,0.00362731603966229,0.0871715402719774,0.0161012877285659,0.349791688384484,0.0456201095091447,0.899640620437645,0.946803572206872,0.779272638103979,4.61831504289567,1.38652627763691,0,0,0,0,0.037037037037037,0.0231481481481481,0.162037037037037,0.111111111111111,0.166666666666667,0.5,0.29,0.17,0.09
"YKIC110111_1Loc_DoubleSound",903,-6,NA,0.0106412961552946,0.00820161024121165,0.0543969126449562,29.3995159529464,1.51219639341184,0.93,0.03,0.02,0,0.01,0,0,0,0.01,0,0.0450149256998708,0.0246908814639066,0.0370122884392609,0.202176152209915,0.0511485743677381,0.980372393578241,0.980879446153549,0.806945674418592,68.9146033358708,4.35454609675218,0,0,0,0,0,0,0,0.0694444444444444,0.0972222222222222,0.833333333333333,0.05,0.03,0.01
"YKIC111011Loc_DoubleSound",903,-6,NA,0.323069506103216,0.154493988950802,NA,1.35224260405172,NA,0.22,0.12,0.13,0.15,0.05,0.11,0.08,0.04,0.04,0.06,0.155604676702817,0.0394631930912074,0.0299629940033246,0.0875303141641738,0.0357687124799212,0.426584668586227,0.538802454137524,0.210873965606335,1.97927698088221,1.58026492358582,0,0.2,0.2,0.025,0.208333333333333,0.233333333333333,0.0916666666666667,0.0416666666666667,0,0,1.19,0.57,0.29
"YKIC102711Loc_DoubleSound",500,-6,NA,0.0542444717717688,0.0372313640112967,0.219219889247264,8.48658439516015,0.869900064822838,0.73,0.14,0.07,0.03,0.01,0.02,0,0,0,0,0.0473712739351158,0.0620271998254362,0.0443727373107959,0.087938500243406,0.0258773629064055,0.881934848706778,0.888423902440914,0.818441409168833,18.8294964971368,6.96907779165923,0,0,0,0,0,0,0,0.0357142857142857,0.892857142857143,0.0714285714285714,0.18,0.04,0
"YKIC090111_1Loc_DoubleSound",1100,-24,NA,0.119713278447906,0.0682581169734664,NA,3.10821058040648,NA,0.43,0.21,0.13,0.07,0.05,0.07,0.01,0.02,0.01,0,0.0700563804011901,0.0814287374820189,0.0310334504603908,0.0278756232639903,0.0381992630572355,0.897713410721244,0.907107809835504,0.718708272727873,7.53697395309377,2.09712154842934,0,0,0,0,0,0,0.111111111111111,0.166666666666667,0.270833333333333,0.451388888888889,0.49,0.21,0.04
"YKIC110211_1Loc_DoubleSound",903,24,NA,0.141101679020033,0.0791581657277395,0.70062593069053,3.12442334130269,0.24582836972905,0.37,0.3,0.14,0.1,0.02,0.02,0.01,0.03,0.01,0,0.00285468801178949,0.00725026613153681,0.00539049538843308,0.108860427502859,0.689849316444934,0.228949630021351,0.192626525125575,0.305411885187981,4.32377083534501,2.71076601806997,0.0267857142857143,0.31547619047619,0.324404761904762,0.19047619047619,0,0.0178571428571429,0.0625,0.0625,0,0,0.36,0.1,0.05
"YKIC111011Loc_DoubleSound",609,-6,NA,0.0565430393323341,0.0312204925252954,0.434875873417552,2.64373940172857,0.690213928347788,0.56,0.09,0.05,0.07,0.06,0.08,0.05,0.02,0.01,0.01,0.221772667798373,0.0111512043419872,0.0193011958448026,0.0291745053890155,0.122279921257904,0.308988209035393,0.0113287885819114,0.531559178165971,1.90155269942808,1.42397860639893,0.375,0,0.119791666666667,0.130208333333333,0.0416666666666667,0.208333333333333,0.119791666666667,0.00520833333333333,0,0,0.58,0.36,0.11
"YKIC140528Loc_DoubleSound",500,-6,1,0.0416983958316607,0.0229201326577222,0.28972600278015,5.84146397296964,0.668888169464003,0.66,0.1,0.07,0.05,0.05,0.04,0,0.02,0.01,0,0.0170404710240362,0.0785508734776488,0.101036111306049,0.0376374208987367,0.0377497509613832,0.291905280751681,0.0143242577940333,0.319564126105725,1.86219073384092,1.31876872325957,0.4,0,0.11,0.205,0.0183333333333333,0,0,0,0.265,0.00166666666666667,0.43,0.18,0.04
"YKIC102811Loc_DoubleSound",609,-6,NA,0.181403097442618,0.076146564243751,NA,2.09379016395348,NA,0.36,0.17,0.11,0.08,0.07,0.1,0.05,0.02,0.03,0.01,0.00890947426467895,0.103660984302069,0.0251203455188726,0.275955864743992,0.0426332827468699,0.210432210287331,0.124914344271604,0.438629257530293,3.27524368986387,1.05722719553191,0.106060606060606,0.303030303030303,0.284090909090909,0.125,0.109848484848485,0.0303030303030303,0.0416666666666667,0,0,0,0.73,0.4,0.15
"YKIC131213Loc_DoubleSound",500,6,1,0.0929616761082602,0.045755542749601,0.643185524653771,3.89138809641754,0.390564322828892,0.53,0.2,0.11,0.06,0.03,0,0.06,0,0.01,0,0.0402323075111836,0.0261183669727793,0.0359130071579641,0.0317057438605853,0.0290273623382324,0.862005779190967,0.880589740784684,0.642912588847792,4.54898851421508,3.10673998852214,0,0,0,0,0,0,0.4,0,0.5,0.1,0.31,0.1,0.07
"PSIC100710Loc_DoubleSound",903,6,NA,0.276624866421417,0.135966682484612,NA,1.90981756665603,NA,0.16,0.22,0.17,0.11,0.17,0.09,0.03,0.02,0.02,0.01,0.0123308491807761,0.015771813769445,0.0513846332488924,0.0614233125946208,0.145258065913975,0.422973359144086,0.278595134695516,0.644179649635181,2.51788692859824,2.07945591549332,0,0,0.300925925925926,0.143518518518519,0.138888888888889,0.152777777777778,0.263888888888889,0,0,0,0.86,0.4,0.1
"YKIC111011_1Loc_DoubleSound",609,-6,NA,0.144425896460995,0.0387100900358676,0.610104089473096,2.1115184066798,0.640309025688765,0.46,0.11,0.12,0.06,0.03,0.08,0.06,0.06,0.02,0,0.220889121220622,0.0369496030601026,0.0401907585987071,0.0129577509435648,0.0765507117293629,0.202572372767628,0.0365883692301605,0.455498163534152,2.95306373465576,2.1931888811617,0.5,0,0,0.114583333333333,0.286458333333333,0.0989583333333333,0,0,0,0,0.7,0.35,0.19
"PSIC090810Loc_DoubleSound",500,24,NA,0.275230711705744,0.168362581392142,0.839722921079047,1.76657591116845,0.434370477737388,0.16,0.21,0.14,0.15,0.06,0.12,0.05,0.02,0.08,0.01,0.0098456049579296,0.0981641953890361,0.0328206236779861,0.0673670499859192,0.0693701409067642,0.470317109612457,0.18885304458937,0.590593107340364,1.80495877017574,1.67524317475784,0,0.233333333333333,0.120833333333333,0.104166666666667,0.1125,0.145833333333333,0.204166666666667,0.0458333333333333,0.0333333333333333,0,0.95,0.43,0.2
"YKIC111011_1Loc_DoubleSound",500,6,NA,0.252805736770165,0.117010663395008,NA,1.91017500475161,NA,0.26,0.16,0.15,0.16,0.14,0.04,0.03,0.04,0.02,0,0.0281626913957036,0.06168190865832,0.0165747236662632,0.0300850637491679,0.108094674066104,0.224541954151371,0.182913800293595,0.340667754677208,4.85529901273144,1.80291290245743,0,0.384259259259259,0.282407407407407,0.199074074074074,0.111111111111111,0.0231481481481481,0,0,0,0,0.87,0.35,0.13
"PSIC101410Loc_DoubleSound",609,6,NA,0.262863997101693,0.0997846753778142,0.512189751886959,1.69284569867823,0.872225457827512,0.25,0.19,0.11,0.05,0.14,0.08,0.07,0.06,0.03,0.02,0.0523553483172335,0.102920337491743,0.0295434986949709,0.055100570076275,0.0167950003840407,0.233875578467875,0.121058980583727,0.456047748408311,3.11274274740613,1.50798191291011,0.0694444444444444,0.430555555555556,0.0138888888888889,0.152777777777778,0.166666666666667,0.111111111111111,0.0555555555555556,0,0,0,1.01,0.59,0.24
"PSIC111910Loc_DoubleSound",903,-6,NA,0.185637466999886,0.107668519156456,0.793397436580044,2.27337252431229,0.248993895410666,0.29,0.26,0.13,0.15,0.07,0.03,0.02,0.01,0.04,0,0.0239165627023399,0.0208425484818924,0.11829248270065,0.098430590059052,0.062229578231771,0.627544115365557,0.898001950187239,0.564826535266977,2.701652096467,1.96979709492385,0,0,0,0.0357142857142857,0.130952380952381,0.226190476190476,0.130952380952381,0.0476190476190476,0.226190476190476,0.202380952380952,0.59,0.21,0.09
"PSIC092110Loc_DoubleSound",609,6,NA,0.234419499300961,0.127307472958153,0.706192181286033,2.01644441667864,0.486809274664521,0.24,0.19,0.22,0.13,0.04,0.05,0.06,0.04,0.03,0,0.00458819252813056,0.189306802731848,0.0182432584690776,0.10452792621641,0.0299099285401245,0.316683847833006,0.31854046664942,0.178507339120266,2.68238118106302,2.42688247689801,0,0.232142857142857,0.199404761904762,0.264880952380952,0.151785714285714,0.12797619047619,0.0238095238095238,0,0,0,0.75,0.26,0.14
"PSIC111210Loc_DoubleSound",1100,24,NA,0.35934753068237,0.231145808542181,NA,1.57850098056066,NA,0.08,0.18,0.16,0.13,0.14,0.1,0.08,0.09,0.03,0.01,0.0564390878958563,0.0399989263941575,0.0405857078228256,0.02831466632841,0.0305949430473454,0.496232166493138,0.556866354353047,0.435762739955625,2.67719036061379,2.44524336039245,0,0,0.0989583333333333,0.135416666666667,0.276041666666667,0.25,0.192708333333333,0.046875,0,0,1.19,0.6,0.26
"PSIC091510Loc_DoubleSound",1100,24,NA,0.114039323738366,0.0486755893039334,NA,2.87948760263471,NA,0.49,0.14,0.11,0.1,0.08,0.05,0.01,0.01,0.01,0,0.0608028144815276,0.059352747344514,0.434685232800618,0.0576240429624765,0.00483443464522737,0.4325248169573,0.108560039545715,0.906645980231746,1.42706957984788,1.03515950784579,0.178819444444444,0.177083333333333,0.0642361111111111,0.0798611111111111,0.015625,0.0607638888888889,0.109375,0.0868055555555556,0.0486111111111111,0.178819444444444,0.57,0.2,0.04
"YKIC072811Loc_DoubleSound",1100,6,NA,0.020438541765959,0.0131686436578958,0.0742564406139606,18.915739010094,2.18540509823451,0.87,0.05,0.04,0.02,0.01,0,0,0,0.01,0,0.0570983724854155,0.0195008459038669,0.0245285959417287,0.0547453205284558,0.0769026853591535,0.973503228965755,0.974538482495565,0.98016165884048,126.160861616492,20.4253150622493,0,0,0,0,0,0,0,0,0,1,0.11,0.02,0.01
"YKIC140528Loc_DoubleSound",1632,6,1,0.155262945546205,0.0688097290201332,0.743143031018574,2.39306724999216,0.475874427143694,0.42,0.15,0.11,0.08,0.07,0.04,0.04,0.06,0.03,0,0.0510961132379573,0.00882557455481203,0.0343879634866988,0.0341108424591793,0.087223946624128,0.707317257409168,0.125575414982489,0.82095391549,1.65148346693526,1.57671772198036,0.075,0.353571428571429,0,0,0,0,0.0464285714285714,0.203571428571429,0.128571428571429,0.192857142857143,0.87,0.42,0.2
"YKIC082611_1Loc_DoubleSound",1100,6,NA,0.0493241171255836,0.0280508691444502,0.337402296082578,8.06373476242446,0.323692160173989,0.71,0.16,0.05,0.02,0.03,0,0,0.01,0.02,0,0.0209649799852718,0.018135053824026,0.00703151978212396,0.0744378741392011,0.241340543931899,0.893292230074181,0.914043976967877,0.848218903859544,15.2127990730438,5.9293233402498,0,0,0,0,0,0,0,0.0173611111111111,0.510416666666667,0.472222222222222,0.17,0.08,0.04
"YKIC140219Loc_DoubleSound",1100,-24,2,0.170748161012479,0.0689098167846153,0.446430475389727,2.35713001033908,0.816342250088496,0.41,0.2,0.07,0.08,0.1,0.06,0.02,0.06,0,0,0.0085765537155622,0.0220671067753175,0.0465222502431982,0.231618012852946,0.0808836490592189,0.596017483805658,0.0830515521766308,0.715711923247438,1.89411405270881,1.74939836635125,0.295588235294118,0.0573529411764706,0.0588235294117647,0.0220588235294118,0.0191176470588235,0.0573529411764706,0.192647058823529,0.2,0.0970588235294118,0,0.69,0.3,0.1
"PSIC091410Loc_DoubleSound",609,6,NA,0.0701916050241344,0.0378231904329081,0.264404937958629,4.72422528993042,0.690516609030712,0.6,0.16,0.06,0.03,0.05,0.04,0.04,0.02,0,0,0.00822422485738116,0.0089080958676539,0.518080258652604,0.00908145920402976,0.0188228010202599,0.482944516096746,0.0379096866826958,0.842498065324085,1.7971482521008,1.34761056459618,0.416666666666667,0,0,0.015625,0.0902777777777778,0.0538194444444444,0.0711805555555556,0.0954861111111111,0.173611111111111,0.0833333333333333,0.37,0.18,0.06
"PSIC111010Loc_DoubleSound",609,6,NA,0.282872498166041,0.19286537772157,0.74018328120047,1.85494742211978,0.547813027236829,0.16,0.17,0.22,0.13,0.13,0.02,0.05,0.06,0.06,0,0.0602397914311681,0.0277413206348951,0.0306214956435524,0.0126607723046476,0.125948625365902,0.386361400540448,0.364955244318634,0.56566325552772,3.93952924742363,2.94093863237602,0,0,0.175,0.404166666666667,0.05,0.308333333333333,0.0625,0,0,0,1.06,0.44,0.2
"PSIC091310Loc_DoubleSound",500,6,NA,0.0630553494126531,0.0348465085628998,0.276107919314921,4.49441765814669,0.903888556347151,0.62,0.12,0.09,0.07,0.05,0.01,0.01,0.02,0.01,0,0.0229833952344443,0.0663950361758776,0.0126611753043061,0.01347471786429,0.359406995551534,0.941288312655815,0.946708608521481,0.310273553862415,3.08768451970339,1.33525379259005,0,0.0182291666666667,0.0859375,0.208333333333333,0,0,0,0.0286458333333333,0.0338541666666667,0.625,0.44,0.12,0.04
"PSIC091410Loc_DoubleSound",1100,6,NA,0.0479625475896203,0.0160956948712477,0.64688888924121,5.04376469918649,0.103409346187833,0.6,0.19,0.09,0.06,0.02,0.02,0.01,0.01,0,0,0.0254838622100193,0.132230800139965,0.0288520038492499,0.0531743499013707,0.166452224990368,0.53952876878725,0.953465601920553,0.473449567099784,1.94543242797601,1.26083032513327,0,0.168859649122807,0.0416666666666667,0.100877192982456,0.0921052631578947,0.160087719298246,0.0153508771929825,0,0.0087719298245614,0.412280701754386,0.3,0.08,0.02
"PSIC100810Loc_DoubleSound",500,6,NA,0.343064679938,0.235550465233541,NA,1.66719684773774,NA,0.06,0.18,0.2,0.1,0.12,0.1,0.1,0.11,0.03,0,0.09244422999829,0.120188995556719,0.0232768042202949,0.0163552905526115,0.191096860764739,0.383337251913564,0.548184606036603,0.297936686758986,3.32137707700918,3.27493265783072,0,0.0208333333333333,0.265625,0.270833333333333,0.0677083333333333,0.375,0,0,0,0,1.31,0.71,0.28
"PSIC100510Loc_DoubleSound",903,24,NA,0.333029154171393,0.207057240487881,NA,1.54030839854826,NA,0.16,0.18,0.13,0.11,0.11,0.07,0.07,0.09,0.06,0.02,0.0470343030716791,0.0261907185056034,0.0691644458673552,0.0357410550275686,0.0421130308605541,0.552604856567298,0.553020694011268,0.42890885725249,3.50872714617073,2.13649844525371,0,0,0,0.0892857142857143,0.220238095238095,0.369047619047619,0.178571428571429,0.142857142857143,0,0,1.29,0.6,0.3
"PSIC091310Loc_DoubleSound",1100,-6,NA,0.143351604835648,0.0990813995500043,0.577753123768348,3.51425785636184,0.210389908306266,0.34,0.3,0.18,0.12,0.02,0.02,0.01,0,0.01,0,0.0116794896903542,0.0391406839677575,0.0488902494534133,0.136282454741812,0.0886295162282928,0.189071052379573,0.195842560034313,0.136713312888408,11.1975872517829,8.63354031759732,0,0.696428571428571,0.303571428571429,0,0,0,0,0,0,0,0.5,0.08,0.02
"YKIC110411_3Loc_DoubleSound",609,-24,NA,0.173825144433332,0.0942433455337032,0.596634886912653,2.19650391334696,0.669579071526535,0.35,0.2,0.16,0.04,0.03,0.07,0.07,0.05,0.03,0,0.0178694608349188,0.0348186958017656,0.0491888748170749,0.0701851559963859,0.15700099318455,0.834089568301879,0.882877083268519,0.410242184511367,2.80071254217965,1.37897591597509,0,0,0,0.166666666666667,0.131944444444444,0.0347222222222222,0,0.0555555555555556,0.277777777777778,0.333333333333333,0.62,0.34,0.16
"YKIC110311Loc_DoubleSound",500,24,NA,0.0348900074761774,0.0218761941241258,0.142724664696832,8.2766264221205,1.26596928051492,0.74,0.1,0.07,0.01,0.02,0,0.01,0.04,0.01,0,0.00217172117063468,0.146556485428638,0.254949003671858,0.00531000456913843,0.20946224633042,0.0296330942383535,0.0264454464404114,0.615693379300843,12.620741321315,1.40901820793535,0.727564102564103,0.0416666666666667,0,0,0.0192307692307692,0.0769230769230769,0.0977564102564103,0.0368589743589744,0,0,0.24,0.11,0.06
"PSIC092410Loc_DoubleSound",903,24,NA,0.131686630670835,0.0734517193868664,0.764115600594858,3.31403262727272,0.0828618296978382,0.4,0.24,0.18,0.09,0.06,0.02,0,0.01,0,0,0.0134643310156478,0.0104693870779897,0.0271864136205337,0.0690082572054878,0.100651532126498,0.651830100710909,0.803603983606673,0.194867712511606,1.72337954278179,1.52459803071346,0,0.191666666666667,0.208333333333333,0,0,0,0.2,0.05,0.35,0,0.42,0.1,0.01
"PSIC092910Loc_DoubleSound",903,24,NA,0.116613076056512,0.0360196753493404,0.808458960193846,3.03864994506761,0.200204044432567,0.49,0.15,0.17,0.06,0.05,0.02,0.02,0.01,0.02,0.01,0.0889761092251564,0.0317537407514965,0.0442668659172029,0.0546216146611804,0.0416029228447026,0.301528062266476,0.0485802148518203,0.69737205172461,1.66340355908978,1.5640566405686,0.363636363636364,0,0.136363636363636,0.0454545454545455,0,0.00757575757575758,0.215909090909091,0.200757575757576,0.0303030303030303,0,0.5,0.16,0.07
"YKIC140507Loc_DoubleSound",500,6,2,0.140095648740252,0.035062996800057,NA,2.76112469432381,NA,0.44,0.22,0.15,0.06,0.06,0.04,0.02,0.01,0,0,0.0765981988608998,0.162977382818467,0.13256092497081,0.0229806509853873,0.0191717569939771,0.17868172628284,0.162237989793729,0.701949821969405,2.60717190141023,1.35744423486414,0.272727272727273,0.454545454545455,0,0,0,0,0.120454545454545,0.152272727272727,0,0,0.61,0.16,0.03
"YKIC090811Loc_DoubleSound",609,-24,NA,0.226745295738707,0.0854643214194353,NA,1.94361851896223,NA,0.3,0.16,0.13,0.12,0.1,0.05,0.05,0.07,0.02,0,0.104396999483296,0.043285297100031,0.0132426990750417,0.0524644723859363,0.0619759739851838,0.758770817481023,0.831226070438121,0.619845423557975,4.01706262809977,3.18024550756191,0,0,0,0,0,0.0666666666666667,0.316666666666667,0.275,0.341666666666667,0,0.89,0.39,0.16
"YKIC140528Loc_DoubleSound",500,6,2,0.324248765384997,0.168111242081484,0.686792077230469,1.48541065710973,0.982689254348378,0.13,0.21,0.13,0.1,0.08,0.08,0.12,0.11,0.03,0.01,0.16994385039312,0.0245951688121142,0.0809913200115679,0.0471828829803877,0.068278376334182,0.507943652528838,0.454897428281626,0.521434829430208,1.84378358936926,1.81592377598972,0,0,0.223214285714286,0.0714285714285714,0.194642857142857,0.191071428571429,0.169642857142857,0.0803571428571429,0.0696428571428571,0,1.41,0.78,0.37
"YKIC080311Loc_DoubleSound",1100,6,NA,0.111463061515852,0.0570674557405649,0.645937065804433,2.75511297539617,0.341833733460941,0.47,0.16,0.11,0.08,0.08,0.03,0.04,0.02,0.01,0,0.0201764706409448,0.0619589118632775,0.0377428398789633,0.0181718221649119,0.151064142591221,0.777240797802856,0.952105502254413,0.704779129863969,2.79199465649694,1.88627953042327,0,0,0,0,0.0166666666666667,0.183333333333333,0.2,0.191666666666667,0.00833333333333333,0.4,0.65,0.28,0.09
"PSIC092710Loc_DoubleSound",609,-6,NA,0.103776446201387,0.0502188845072935,0.817259286529805,2.94179002622406,0.255188944122223,0.48,0.18,0.09,0.09,0.03,0.04,0.03,0.01,0.04,0.01,0.0163346707350923,0.0812136800080469,0.0378375991772543,0.0437206362872117,0.164130645216353,0.488240736155331,0.958279702953832,0.45330612410994,1.47347644372257,1.30614831935837,0,0.213541666666667,0.0364583333333333,0.0416666666666667,0.208333333333333,0.125,0,0,0,0.375,0.52,0.25,0.14
"PSIC091410Loc_DoubleSound",903,-6,NA,0.267117410221356,0.134037971681994,NA,2.05858218940437,NA,0.18,0.25,0.15,0.12,0.14,0.08,0.04,0.03,0.01,0,0.0294823080434337,0.00835575874244813,0.174890933418895,0.143724171020502,0.0332055457297713,0.586601967546056,0.56896350418787,0.849258821503127,3.28622592210454,1.08046648341469,0,0,0,0.0833333333333333,0.142361111111111,0.298611111111111,0.302083333333333,0.0590277777777778,0.114583333333333,0,0.78,0.39,0.09
"YKIC072811Loc_DoubleSound",609,6,NA,0.0647309952830588,0.0361871475774877,0.929878592267957,6.40518575928932,0.135811371748159,0.63,0.27,0.09,0,0,0,0,0,0,0.01,0.0190206044525574,0.0867465877675191,0.053417701375788,0.0120004378866096,0.0587701096363665,0.911033078055414,0.902861023027405,0.929425629781055,19.3654266893579,16.9967475866077,0,0,0,0,0,0,0,0,0.277777777777778,0.722222222222222,0.13,0.01,0.01
