"X","CellId","AltFreq","AltPos","SepBF","Pval1","Pval2","PrMix","PrAve","PrOut","PrSing","WinModels","WinPr","MlpxRate","PrState1","Switch12","Switch21","ProbMlpx","PvalSep","PrBinSep","MinSampSize","Pswitch0_10","Pswitch10_20","Pswitch20_30","Pswitch30_40","Pswitch40_50","Pswitch50_60","Pswitch60_70","Pswitch70_80","Pswitch80_90","Pswitch90_100","Rule_5_5_5","PairId","Site","Alpha_mean","Alpha_Mode1","Alpha_Mode2","Alpha_ModeDen1","Alpha_ModeDen2","MinMax_Median","MinMax_Mode1","MinMax_Mode2","MinMax_ModeDen1","MinMax_ModeDen2","MinMax_Dec1Prob","MinMax_Dec2Prob","MinMax_Dec3Prob","MinMax_Dec4Prob","MinMax_Dec5Prob","MinMax_Dec6Prob","MinMax_Dec7Prob","MinMax_Dec8Prob","MinMax_Dec9Prob","MinMax_Dec10Prob","LS3_Median","LS5_Median","LS8_Median","LS12_Median","LS20_Median","Alpha_bar_median","Alpha_bar_Mode1","Alpha_bar_Mode2","Alpha_bar_ModeDen1","Alpha_bar_ModeDen2","Alpha_bar_Dec1Prob","Alpha_bar_Dec2Prob","Alpha_bar_Dec3Prob","Alpha_bar_Dec4Prob","Alpha_bar_Dec5Prob","Alpha_bar_Dec6Prob","Alpha_bar_Dec7Prob","Alpha_bar_Dec8Prob","Alpha_bar_Dec9Prob","Alpha_bar_Dec10Prob","Switch_0.2Mean","Switch_0.4Mean","Switch_0.6Mean"
279,"PSIC111910Loc_DoubleSound",609,-6,12.5276,0.5051,0.1968,0.4748848,0.398884638,0.000784956,0.125445606,"Mixture",0.4748848,0.52,0.76,0.24,0.34,0.53,0,0,13,0,0,0,0,4,8,0,0,0,0,TRUE,NA,NA,0.90694710673568,0.974790209745024,9.41246941631057,0.0907766826933985,0.0270884386713126,NA,6.08109696246329,NA,0.52752,0.19516,0.10144,0.05996,0.04048,0.0274,0.01892,0.01392,0.00944,0.00576,0.0139032976523705,0.00635764659059655,0.000711746588172482,0.00123198435823168,0.654039028661453,0.935806133147739,0.950947348581696,0.606423916342237,12.899686273213,0.16531919206268,0.00044,0.00252,0.00492,0.00764,0.01012,0.01192,0.0154,0.0168,0.16616,0.76408,0.23032,0.06964,0.01952,0.90694710673568,0.974790209745024
280,"PSIC091510Loc_DoubleSound",903,-24,7.9659,0.29,0.7898,0.469585257,0.453933119,0.007478632,0.069002992,"Mixture",0.469585257,0.48,0.35,0.45,0.4,0.46,0,0,19,0,0,0,0,14,7,0,0,0,0,TRUE,NA,NA,0.697740618945383,0.804097015065761,2.12287232428255,0.246563767381045,0.0685165812522413,NA,2.36944551430732,NA,0.2312,0.19412,0.14312,0.11316,0.08936,0.07172,0.05652,0.046,0.0344,0.0204,0.0317943963618608,0.00874570928708699,0.00083303776129637,0.00123222029193817,0.509993271329114,0.720097138490842,0.713303663843815,NA,3.53160453549241,NA,0.0012,0.00496,0.01376,0.0286,0.04396,0.0912,0.2438,0.315,0.1918,0.06572,0.6282,0.26364,0.08624,0.697740618945383,0.804097015065761
281,"YKIC140121Loc_DoubleSound",500,6,4.6131,0.4286,0.2037,0.467522968,0.152940427,0.071182605,0.308354001,"Mixture",0.467522968,0.42,0.26,0.37,0.3,0.39,0,0,12,0,0,0,6,4,2,0,0,0,0,TRUE,1,NA,0.270995750249654,0.137625373113093,2.46016937065021,0.241732837827206,0.065716518787244,NA,2.4806740907568,NA,0.24632,0.19076,0.13684,0.11104,0.08524,0.063,0.05328,0.04512,0.0388,0.0296,0.0377130467204717,0.00884678206819336,0.00107375073371467,0.00123857587649993,0.471770273695193,0.229442684591622,0.159719669346483,0.611403895030595,3.59872607815854,0.336005451689251,0.068,0.33992,0.28044,0.1408,0.0712,0.04436,0.0286,0.01768,0.00808,0.00092,0.638,0.27344,0.10004,0.270995750249654,0.137625373113093
282,"PSIC091610Loc_DoubleSound",1100,-6,17.4605,0.4249,0.7593,0.464870677,0.132047176,0.000797765,0.402284381,"Mixture",0.464870677,0.37,0.28,0.36,0.28,0.3,0.01,0,12,0,0,3,3,1,0,0,0,0,0,TRUE,NA,NA,0.771835230220333,0.861579690283979,2.715987887747,0.248783470555486,0.0734145506033612,NA,2.34915444716788,NA,0.22884,0.19564,0.14488,0.108,0.087,0.07116,0.05304,0.04488,0.03844,0.02812,0.0282115827517512,0.00858888853580242,0.00104255748816043,0.00140116239634408,0.506413044637023,0.730476972250452,0.841475440994735,NA,2.90787080288796,NA,0.00172,0.0094,0.0176,0.03576,0.06364,0.10304,0.193,0.24784,0.27308,0.05492,0.63204,0.27168,0.09536,0.771835230220333,0.861579690283979
283,"PSIC031711Loc_DoubleSound",903,-6,8.9506,0.2125,0.3687,0.208488781,0.463490195,0.068046087,0.259974937,"Average",0.463490195,0.57,0.47,0.39,0.35,0.61,0.01,0.05,16,0,0,0,0,0,4,3,0,0,0,TRUE,NA,NA,0.792287331822347,0.884970122141625,0.13458573327618,3.18928227913144,0.00794870859314448,0.209277392766599,0.0617487680145546,NA,2.75458786165325,NA,0.27228,0.21128,0.14396,0.10692,0.08108,0.059,0.04508,0.03628,0.02708,0.01704,0.0268019871702243,0.0066611896891825,0.000766435257150513,0.000912273989090243,0.57259514297062,0.786074345301307,0.842593223640142,NA,3.77698422876848,NA,6e-04,0.00556,0.01316,0.02112,0.03588,0.0562,0.1182,0.30184,0.36416,0.08328,0.54468,0.20508,0.06724
284,"PSIC092110Loc_DoubleSound",609,24,3.3741,0.7478,0.1074,0.234665713,0.292674774,0.010337334,0.462322179,"Single",0.462322179,0.56,0.54,0.31,0.34,0.6,0.01,0.24,14,0,0,0,0,0,8,1,0,0,0,TRUE,NA,NA,0.405467400022462,0.379487158387251,2.28872656717376,0.444798168231675,0.183438477464725,NA,1.35323577212489,NA,0.0726,0.13364,0.12816,0.11504,0.11356,0.10556,0.09724,0.09064,0.07996,0.0636,0.0713731607420558,0.0147958541082475,0.00091898896374742,0.000809457833161442,0.328277531538643,0.371715369797589,0.322562918289815,NA,3.32035368559105,NA,0.00144,0.04424,0.22172,0.31424,0.2354,0.1108,0.04812,0.01716,0.00588,0.001,1.37692,0.70192,0.26532,0.405467400022462,0.379487158387251
285,"YKIC110111_1Loc_DoubleSound",903,-6,91.7797,0.4277,0.6423,0.148878579,0.183063131,0.206258672,0.461799618,"Single",0.461799618,0.55,0.9,0.11,0.48,0.6,0,0,5,0,0,0,0,6,1,2,3,0,0,TRUE,NA,NA,0.614517678094607,0.681198531898624,1.81197249625055,0.30269390416555,0.0869712224768968,NA,1.92783780707308,NA,0.17288,0.17792,0.14544,0.11772,0.102,0.0832,0.07036,0.05572,0.04608,0.02868,0.0474987360998715,0.0131732320138423,0.00143780108424051,0.00098431283660466,0.389692049703984,0.636903285162006,0.682806583501896,NA,2.36897683337866,NA,0.00096,0.00752,0.03028,0.06844,0.12528,0.18876,0.22624,0.2242,0.11748,0.01084,0.7662,0.34276,0.11824,0.614517678094607,0.681198531898624
286,"YKIC111011Loc_DoubleSound",903,-6,37.8691,0.4304,0.4057,0.392953478,0.458743499,0.024895604,0.123407419,"Average",0.458743499,0.68,0.25,0.47,0.41,0.78,0,0,10,0,0,0,1,0,0,0,1,1,2,TRUE,NA,NA,0.81936159058576,0.959420432509238,0.0169130356109394,3.64087124791841,0.0025787059763256,0.244476647476271,0.0553987994896908,NA,2.42216929113792,NA,0.25352,0.1798,0.14052,0.1054,0.08208,0.06604,0.05584,0.04704,0.0398,0.02996,0.0287669017550392,0.0104651141609712,0.00111655618067592,0.00170986552214571,0.445765360043513,0.799444477124143,0.892113479089512,0.289709699424102,3.34499970172199,0.194515763582375,0.00144,0.00808,0.01712,0.02336,0.0414,0.07372,0.11604,0.22036,0.31596,0.18252,0.606,0.25908,0.09484
287,"YKIC102711Loc_DoubleSound",500,-6,41.3908,0.2197,0.1307,0.192106644,0.153200981,0.196105084,0.458587291,"Single",0.458587291,0.36,0.84,0.18,0.38,0.31,0,0,6,0,0,2,5,0,0,0,0,0,0,TRUE,NA,NA,0.54408988821977,0.578718227443798,1.58692735322509,0.363087787969584,0.104388570609869,NA,1.59809288662691,NA,0.14088,0.15412,0.13152,0.11576,0.1026,0.09092,0.08296,0.07092,0.06292,0.0474,0.0563187570553237,0.0215820926302933,0.00127749776901358,0.00122380697510597,0.312691880868322,0.548660840359347,0.546553872252666,NA,2.29712319150431,NA,0.00196,0.02056,0.06428,0.11892,0.18308,0.22608,0.20576,0.1358,0.03696,0.0066,0.89388,0.43788,0.16792,0.54408988821977,0.578718227443798
288,"YKIC090111_1Loc_DoubleSound",1100,-24,92.4182,0.7118,0.2221,0.206439597,0.222941155,0.113013565,0.457605683,"Single",0.457605683,0.37,0.8,0.23,0.39,0.29,0,0,6,0,4,0,0,0,1,1,0,0,0,TRUE,NA,NA,0.527189792676421,0.520059863911017,1.91730432865268,0.34532254101129,0.0985893751383062,NA,1.81283242276935,NA,0.15208,0.16936,0.12612,0.11072,0.09676,0.08556,0.07604,0.07068,0.06424,0.04844,0.0711506453411626,0.0173861641556161,0.00125329249226908,0.000877664873847787,0.260064038876107,0.527574806742739,0.503707883514401,0.151501966133839,2.8159890148843,0.236588131541421,0.00216,0.02144,0.04416,0.11712,0.23648,0.2624,0.19512,0.0964,0.02272,0.002,0.89764,0.44868,0.17732,0.527189792676421,0.520059863911017
289,"YKIC110211_1Loc_DoubleSound",903,24,15.9007,0.6291,0.7283,0.165320112,0.377429452,0.001072169,0.456178267,"Single",0.456178267,0.49,0.13,0.4,0.23,0.48,0.01,0.01,6,0,0,0,4,5,2,3,0,0,0,TRUE,NA,NA,0.107532202077838,0.0148548417458774,8.86826797656207,0.207355958605836,0.0450884868572671,NA,2.82031050037207,NA,0.303,0.1864,0.12836,0.09536,0.07692,0.06136,0.04916,0.04176,0.03288,0.0248,0.0116115815908626,0.0050778402316975,0.00100058846241522,0.00146472385714562,0.710784795529832,0.175415620235081,0.0915874272264828,NA,4.05914035078201,NA,0.24788,0.31412,0.18764,0.1038,0.0606,0.03388,0.0242,0.01588,0.00972,0.00228,0.48744,0.21012,0.07596,0.107532202077838,0.0148548417458774
290,"YKIC111011Loc_DoubleSound",609,-6,5.8358,0.3343,0.3979,0.455993644,0.259116786,0.051996628,0.232892942,"Mixture",0.455993644,0.5,0.3,0.4,0.3,0.5,0,0,9,0,0,0,1,3,3,1,0,0,0,TRUE,NA,NA,0.565931004563661,0.646490282829442,1.52813203229865,0.29329831801281,0.0853000307066173,NA,1.98730532728311,NA,0.18656,0.1804,0.1414,0.11144,0.09548,0.07768,0.06988,0.05648,0.04712,0.03356,0.0333855824611898,0.010723084801653,0.00119663084373451,0.00103239059487609,0.483612291098442,0.576885966201899,0.681103773041249,0.567179701807179,2.0222783886289,1.84468829796229,0.00524,0.04984,0.07636,0.09976,0.1294,0.18128,0.19512,0.17164,0.07552,0.01584,0.73264,0.33832,0.12504,0.565931004563661,0.646490282829442
291,"YKIC140528Loc_DoubleSound",500,-6,5.133,0.5499,0.533,0.169731607,0.268303394,0.106135694,0.455829305,"Single",0.455829305,0.59,0.32,0.4,0.3,0.65,0,0,14,0,0,0,0,3,4,8,0,0,0,TRUE,1,NA,0.315155562101533,0.247132081413764,2.30782944577258,0.263791711722506,0.0822486858926017,NA,2.25936081114476,NA,0.20508,0.19512,0.14936,0.11332,0.09624,0.07332,0.0594,0.04856,0.03828,0.02132,0.0524288679942074,0.00690453654560501,0.000744714287697284,0.000991219854539014,0.477034101044319,0.324033487679246,0.250545599242443,NA,3.08352049562322,NA,0.00608,0.12876,0.29652,0.26444,0.15504,0.0816,0.04196,0.01896,0.00588,0.00076,0.70468,0.2962,0.0966,0.315155562101533,0.247132081413764
292,"YKIC102811Loc_DoubleSound",609,-6,4.524,0.5046,0.7509,0.215028602,0.197783115,0.133789953,0.453398329,"Single",0.453398329,0.48,0.29,0.38,0.27,0.48,0.05,0.16,7,0,0,0,2,5,4,0,0,0,0,TRUE,NA,NA,0.430629048074873,0.417664420966605,0.054903836821353,1.41872738766918,0.956435468446345,0.321087708012272,0.0853112619646745,NA,1.82412468043179,NA,0.17404,0.16528,0.1356,0.11076,0.09408,0.08436,0.07068,0.06664,0.05552,0.04304,0.0400030991588674,0.0102175899449729,0.0013996281668349,0.00117007120469305,0.423090531369346,0.439118250816037,0.42122181892563,NA,2.11920819663562,NA,0.02556,0.07204,0.13536,0.18236,0.20676,0.16816,0.12272,0.06236,0.02092,0.00376,0.7868,0.3834,0.14992
293,"YKIC131213Loc_DoubleSound",500,6,20.0135,0.4275,0.5964,0.40154667,0.143068533,0.002596914,0.452787883,"Single",0.452787883,0.48,0.71,0.26,0.4,0.48,0,0,5,0,0,0,1,2,2,0,0,0,0,TRUE,1,NA,0.911816220084067,0.97862717740614,11.3553338936247,0.0747946814108529,0.0222251643948518,0.677780693933911,7.15869520386229,0.169262712437707,0.57548,0.17524,0.08532,0.05436,0.03608,0.02612,0.01768,0.01316,0.0098,0.00676,0.00890187190901868,0.00486683959284183,0.000713782627462748,0.0010002130702101,0.722811665366007,0.947200655446438,0.956284684226364,0.73148824742717,14.92704629947,0.226524746857822,0.00068,0.00336,0.00804,0.00792,0.01164,0.0154,0.01816,0.02176,0.10032,0.81272,0.2128,0.06768,0.02156,0.911816220084067,0.97862717740614
294,"PSIC100710Loc_DoubleSound",903,6,3.9476,0.2186,0.1786,0.212330251,0.450042873,0.011970471,0.325656405,"Average",0.450042873,0.52,0.54,0.4,0.43,0.54,0.06,0.07,5,0,0,0,1,0,7,1,0,0,0,TRUE,NA,NA,0.320067941084505,0.277922699791698,2.44988051958646,0.38312372828927,0.189901269868046,NA,1.52636673345376,NA,0.08704,0.1496,0.14852,0.13784,0.12168,0.10292,0.08132,0.06848,0.05584,0.04676,0.0519607791931366,0.0105766916625262,0.000766348894600668,0.000697191596609907,0.371467107649934,0.294891318915834,0.260789379944672,NA,3.5065171047796,NA,0.02572,0.16196,0.3294,0.25364,0.13836,0.05056,0.02196,0.0124,0.00536,0.00064,1.18376,0.52156,0.17844,0.320067941084505,0.277922699791698
295,"YKIC111011_1Loc_DoubleSound",609,-6,3.3067,0.1723,0.3164,0.13514522,0.070010827,0.449911053,0.3449329,"Outside",0.449911053,0.52,0.24,0.41,0.26,0.55,0.01,0.2,9,0,0,0,0,2,6,0,0,0,0,TRUE,NA,NA,0.763515278131491,0.880434250468123,0.053512569360215,2.51188316399936,0.00239581720469261,0.24744082458926,0.0671767558587555,NA,2.37034147190841,NA,0.23424,0.192,0.14484,0.10744,0.08688,0.06976,0.05536,0.04684,0.03744,0.0252,0.0258882330462611,0.011849926953575,0.00136196589565764,0.000974508664968847,0.486942209739232,0.726220921189324,0.795026631906518,NA,2.50249305825504,NA,0.00156,0.00844,0.02044,0.03696,0.0652,0.11728,0.1896,0.2392,0.2286,0.09272,0.625,0.2634,0.09076
296,"PSIC090810Loc_DoubleSound",500,24,4.0008,0.5623,0.157,0.290163215,0.448246622,0.055514463,0.2060757,"Average",0.448246622,0.44,0.37,0.32,0.29,0.43,0,0.03,8,0,0,0,3,7,0,0,0,0,0,TRUE,NA,NA,0.432946006692728,0.323067767025383,1.3723809854842,0.263564477391832,0.0835243455922549,NA,2.16906600530979,NA,0.20544,0.1972,0.14648,0.11636,0.09188,0.07336,0.06124,0.04504,0.0374,0.0256,0.0172925973625302,0.0076140565778578,0.000802503210486218,0.00225552697548972,0.619090336034092,0.377889410854658,0.328600715646572,0.762029607659478,2.49828080454325,0.8232568367523,0.00532,0.10208,0.19776,0.23672,0.15092,0.10872,0.0726,0.08116,0.03976,0.00496,0.63388,0.27168,0.09368,0.432946006692728,0.323067767025383
297,"YKIC111011_1Loc_DoubleSound",500,6,10.6493,0.6679,0.5259,0.195664026,0.219751868,0.139840017,0.444744089,"Single",0.444744089,0.45,0.27,0.34,0.26,0.42,0.01,0.04,7,0,0,0,2,6,0,1,0,0,0,TRUE,NA,NA,0.589610727080776,0.673047723411812,1.59541362789891,0.249905126574749,0.087267544554822,NA,2.37514181667983,NA,0.20976,0.21008,0.15164,0.1148,0.08612,0.06888,0.05804,0.04444,0.03344,0.0228,0.0186928627701379,0.00538133537881645,0.000757578970008082,0.00151573177976344,0.633401232555301,0.58584924775883,0.593973261201243,0.47478159059591,2.18401957966855,1.89937291920884,0.00096,0.00688,0.03044,0.10664,0.184,0.20396,0.20272,0.17592,0.08092,0.00756,0.627,0.26712,0.09396,0.589610727080776,0.673047723411812
298,"PSIC101410Loc_DoubleSound",609,6,14.5001,0.4965,0.1799,0.216885641,0.155986617,0.182485408,0.444642334,"Single",0.444642334,0.46,0.29,0.38,0.29,0.45,0,0,13,0,0,0,2,1,3,0,0,0,0,TRUE,NA,NA,0.478021119815295,0.490439151230706,1.49253050112176,0.30944577134994,0.0810068456497175,NA,1.96009820970166,NA,0.17804,0.17036,0.14024,0.11444,0.0988,0.08264,0.07108,0.06264,0.0492,0.03256,0.0636366816109731,0.00851278872010371,0.000980824519107885,0.00123781746733169,0.415370902117452,0.476999740881313,0.416162820390868,0.503268749911098,1.94642666146653,1.93896057602262,0.00464,0.04868,0.122,0.17448,0.1944,0.1822,0.12856,0.10236,0.03844,0.00424,0.78772,0.36812,0.13064,0.478021119815295,0.490439151230706
299,"PSIC111910Loc_DoubleSound",903,-6,14.1001,0.1051,0.1946,0.444526287,0.406632241,0.029067165,0.119774306,"Mixture",0.444526287,0.62,0.67,0.34,0.41,0.69,0,0,14,0,0,0,0,0,2,2,3,0,0,TRUE,NA,NA,0.396691250582776,0.323106641332064,1.63631524282657,0.384757531257752,0.114145630832344,NA,1.52111556583689,NA,0.12816,0.1494,0.13076,0.1074,0.09828,0.09212,0.08472,0.07764,0.07156,0.05996,0.0755682688825196,0.0166264730624705,0.00101445719228991,0.00122836181036728,0.32090061018872,0.406076621840067,0.429724640247072,0.507723644865139,2.1351375990585,2.02420781160673,0.02768,0.13328,0.1378,0.18884,0.20976,0.18276,0.07212,0.0316,0.0146,0.00156,0.9884,0.50592,0.20128,0.396691250582776,0.323106641332064
300,"PSIC092110Loc_DoubleSound",609,6,20.4839,0.8001,0.5719,0.272546065,0.444481149,0.04182556,0.241147226,"Average",0.444481149,0.5,0.29,0.34,0.3,0.52,0,0,18,0,0,0,0,6,8,0,0,0,0,TRUE,NA,NA,0.318520797603914,0.164690047440538,1.96653485235965,0.273725891945903,0.0726583465330691,NA,2.14318084507184,NA,0.20972,0.18228,0.13928,0.10372,0.09,0.07556,0.0616,0.05392,0.0474,0.03652,0.0292815070509556,0.00935669846180205,0.00119486693770623,0.0011934583576435,0.520910767426589,0.324684144659222,0.261469019523402,NA,2.59274590865759,NA,0.0246,0.16448,0.25284,0.20544,0.12624,0.09812,0.0698,0.03856,0.01572,0.0042,0.7014,0.32376,0.12492,0.318520797603914,0.164690047440538
301,"PSIC111210Loc_DoubleSound",1100,24,19.3543,0.1421,0.5658,0.443877064,0.330778061,6.41e-05,0.225280804,"Mixture",0.443877064,0.7,0.43,0.32,0.21,0.81,0,0,8,0,0,0,0,0,0,3,4,1,0,TRUE,NA,NA,0.491582843541512,0.531473232366451,1.53333594969163,0.334431116474387,0.0914207867717681,0.758381381654778,1.81483943917646,0.672091476697792,0.16164,0.1662,0.13176,0.11184,0.0938,0.08412,0.06984,0.06808,0.06176,0.05096,0.0595247823975798,0.0134593635850572,0.00122927301060615,0.000944081645596996,0.359748751463935,0.50138142184768,0.529095925022108,NA,2.16154125517444,NA,0.00384,0.05332,0.10136,0.15004,0.18844,0.21296,0.16116,0.0994,0.02744,0.00204,0.84756,0.42464,0.17004,0.491582843541512,0.531473232366451
302,"PSIC091510Loc_DoubleSound",1100,24,7.8505,0.2393,0.1485,0.212986856,0.442761148,0.000255849,0.343996147,"Average",0.442761148,0.57,0.31,0.34,0.28,0.61,0,0,14,0,0,0,0,3,12,8,1,0,0,TRUE,NA,NA,0.567750993400135,0.665784296785157,1.54130540514175,0.332643930930069,0.086839499712057,NA,1.79288388020598,NA,0.16508,0.16364,0.1342,0.10888,0.0942,0.08364,0.0728,0.06688,0.06276,0.04792,0.0441258167487055,0.0207438974486161,0.00100137951558048,0.00081792739290877,0.348514478562767,0.561051363857315,0.689450199566271,0.498160106703978,1.84830644097015,1.72120689520433,0.00188,0.01888,0.07776,0.13952,0.1594,0.16144,0.17872,0.17148,0.08264,0.00828,0.82816,0.40988,0.1596,0.567750993400135,0.665784296785157
303,"YKIC072811Loc_DoubleSound",1100,6,6.1399,0.1685,0.1665,0.253333971,0.032307799,0.440719519,0.273638711,"Outside",0.440719519,0.45,0.89,0.19,0.36,0.44,0,0,8,0,0,5,0,2,3,1,1,0,0,TRUE,NA,NA,0.912295482525514,0.965575690436562,0.36707974513352,8.00575840132559,0.000402354034230044,0.128713714050516,0.034523314073997,NA,4.3963708055908,NA,0.42556,0.21048,0.122,0.07236,0.0528,0.03932,0.02768,0.02248,0.01704,0.01028,0.0419759028884938,0.00920984502241037,0.000821641013530763,0.00105177070903675,0.449813655719146,0.923266242472824,0.943339537433762,0.688045845952884,11.5881007237297,0.169630769412295,0.00128,0.00456,0.00712,0.00924,0.01104,0.01176,0.01512,0.01956,0.23624,0.68408,0.33296,0.10992,0.03296
304,"YKIC140528Loc_DoubleSound",1632,6,3.6445,0.2439,0.5904,0.354784337,0.203285237,0.001342469,0.440587958,"Single",0.440587958,0.5,0.45,0.29,0.32,0.51,0,0,11,0,0,0,2,1,3,1,0,0,0,TRUE,1,NA,0.356160420274706,0.292612372624266,1.77033447785913,0.37000941637578,0.0864157177375749,0.759921723756828,1.61112422293371,0.757964238379797,0.15516,0.1474,0.12152,0.1058,0.09244,0.08512,0.07896,0.07568,0.07252,0.0654,0.102517730897985,0.0127546593580678,0.00104939445959532,0.00120240998120868,0.295460670377469,0.358714583113835,0.333620307972191,NA,2.51186873938129,NA,0.02088,0.12024,0.21024,0.24528,0.172,0.10008,0.0698,0.04008,0.01852,0.00288,0.92128,0.48484,0.20196,0.356160420274706,0.292612372624266
305,"YKIC082611_1Loc_DoubleSound",1100,6,15.7083,0.4332,0.3554,0.137284598,0.087519019,0.336654146,0.438542237,"Single",0.438542237,0.42,0.88,0.2,0.38,0.41,0,0,12,0,0,0,6,4,1,1,0,0,0,TRUE,NA,NA,0.870877281329848,0.97169182723817,0.16317789063772,5.38603157878098,0.00255892817382557,0.161588910919675,0.0409923597845699,NA,3.53923278001943,NA,0.36348,0.2044,0.12808,0.08916,0.06428,0.04772,0.03792,0.02912,0.0218,0.01404,0.0166236955099784,0.00555410152781111,0.00106006158158244,0.00114619394590126,0.653192273118215,0.856528321228055,0.896060718708347,0.481445988228958,4.66161448601617,0.302280098829955,0.0012,0.00588,0.01152,0.01848,0.02804,0.03276,0.06592,0.16356,0.36624,0.3064,0.4132,0.1526,0.04916
306,"YKIC140219Loc_DoubleSound",1100,-24,5.8272,0.5175,0.3645,0.200560888,0.360870036,0.001532067,0.437037009,"Single",0.437037009,0.48,0.41,0.36,0.32,0.45,0,0.04,13,0,0,0,5,2,9,1,0,0,0,TRUE,2,NA,0.846666127383876,0.967800329865965,0.208982704837413,4.72927412685272,0.00161337353785755,0.212739846478229,0.0508524235324155,NA,2.77294749438143,NA,0.28996,0.1908,0.1348,0.10036,0.07756,0.06068,0.04864,0.03944,0.03436,0.0234,0.029615200710123,0.00838898779621166,0.00110351766179808,0.00109623586085603,0.547797804717671,0.834312359414613,0.875215305634536,0.355856631720203,4.62924554010343,0.231339922124063,0.00164,0.0092,0.014,0.02184,0.03364,0.05108,0.0844,0.1656,0.41284,0.20576,0.54896,0.22132,0.0776
307,"PSIC091410Loc_DoubleSound",609,6,6.1871,0.1646,0.3186,0.080562441,0.434298702,0.066196828,0.418942028,"Average",0.434298702,0.63,0.48,0.39,0.36,0.69,0.01,0.31,24,0,0,0,0,0,0,24,0,0,0,TRUE,NA,NA,0.34947692450227,0.299662588357859,2.22536996695262,0.265835336602362,0.0842166761573265,NA,2.26016624444196,NA,0.19844,0.19708,0.1528,0.11568,0.09324,0.07644,0.058,0.04484,0.037,0.02648,0.0446782130567954,0.0069994017795971,0.000757602089935905,0.000952448137307187,0.342520775905757,0.324849999701697,0.290726305436805,NA,3.27471137386759,NA,0.0084,0.11808,0.29276,0.29524,0.16908,0.06772,0.02792,0.01568,0.00464,0.00048,0.73464,0.30504,0.10316,0.34947692450227,0.299662588357859
308,"PSIC111010Loc_DoubleSound",609,6,3.6474,0.4193,0.1923,0.230433295,0.189418988,0.146227178,0.433920539,"Single",0.433920539,0.56,0.43,0.38,0.34,0.59,0,0,10,0,0,0,0,1,9,0,0,0,0,TRUE,NA,NA,0.361659685936704,0.22514507025608,0.125189235584566,1.62489907693909,1.58762253212718,0.309714268221371,0.0788420417332522,NA,1.91979956904139,NA,0.18456,0.16812,0.13476,0.11408,0.09404,0.08104,0.06844,0.05888,0.05312,0.04296,0.032377864377099,0.010661987694803,0.00133398418925667,0.00105178830266268,0.507459901924747,0.377155756806838,0.34942020462441,0.272988308167779,2.33329988679926,2.29806970623867,0.00744,0.0962,0.21828,0.22736,0.16672,0.11984,0.0828,0.05628,0.02176,0.00332,0.7488,0.36284,0.13872
309,"PSIC091310Loc_DoubleSound",500,6,11.9231,0.3402,0.4436,0.433162281,0.167103343,7.51e-05,0.399659303,"Mixture",0.433162281,0.4,0.71,0.32,0.36,0.35,0,0,16,0,0,4,4,6,2,0,0,0,0,TRUE,NA,NA,0.418969531737299,0.390922114562288,1.91523199671381,0.456794923018993,0.265745740899867,0.519814231308036,1.27765801669637,1.11572967182092,0.06848,0.12192,0.12824,0.11736,0.1108,0.10988,0.09492,0.0888,0.08444,0.07516,0.0600542141430067,0.0106645572611132,0.00142488857193944,0.00166932236386895,0.349101322664116,0.396157021041552,0.383251503010861,NA,2.52232056478395,NA,0.0044,0.07464,0.19484,0.23576,0.22548,0.13272,0.07968,0.03872,0.01244,0.00132,1.31852,0.69032,0.2824,0.418969531737299,0.390922114562288
310,"PSIC091410Loc_DoubleSound",1100,6,9.4633,0.4112,0.3222,0.308310088,0.432077969,0.027804727,0.231807215,"Average",0.432077969,0.58,0.51,0.37,0.41,0.61,0.01,0.05,25,0,0,0,0,1,13,5,0,0,0,TRUE,NA,NA,0.284847065769262,0.206406581877635,2.48841659167086,0.293425832443868,0.0783223097062595,NA,2.06151953083393,NA,0.19152,0.1758,0.14008,0.11292,0.09316,0.0812,0.06572,0.0546,0.05136,0.03364,0.0854304071771684,0.013813677900762,0.000972927465816949,0.000954687223568796,0.262294815397532,0.265703367596382,0.243573305959073,0.868443899943503,3.62225163815229,0.0284066117041641,0.02516,0.24116,0.34368,0.2138,0.09288,0.04264,0.0252,0.01132,0.00336,8e-04,0.79268,0.35316,0.12768,0.284847065769262,0.206406581877635
311,"PSIC100810Loc_DoubleSound",500,6,5.0743,0.3054,0.1043,0.31392853,0.431067784,0.039696592,0.215307093,"Average",0.431067784,0.52,0.51,0.36,0.36,0.53,0.01,0.07,14,0,0,0,0,2,6,0,0,0,0,TRUE,NA,NA,0.732178048242998,0.960174311020549,2.98323189671045,0.133774725825943,0.0327313514799605,NA,4.24371783805248,NA,0.42136,0.19584,0.12296,0.0806,0.0576,0.0398,0.03008,0.0236,0.01712,0.01104,0.0296066170163451,0.0119989163685922,0.00106236579416121,0.00125353764546028,0.497171227086453,0.671617334877278,0.804287649098374,0.55244537158362,2.00911719101804,1.49205865698442,0.00284,0.0184,0.03996,0.076,0.11284,0.14572,0.14932,0.17868,0.19152,0.08472,0.34632,0.12496,0.04036,0.732178048242998,0.960174311020549
